C1,C3,bq,likelihood
-0.306,-0.12670602,2.06592,-51.34687736521627
-0.29975999999999997,-0.12670602,2.06592,-37.468058983346225
-0.29352,-0.12670602,2.06592,-26.378368307408667
-0.28728,-0.12670602,2.06592,-16.98374476982526
-0.28104,-0.12670602,2.06592,-8.824796571785374
-0.2748,-0.12670602,2.06592,-1.8053278702493678
-0.26856,-0.12670602,2.06592,4.143208568382867
-0.26232,-0.12670602,2.06592,9.090244638788405
-0.25608,-0.12670602,2.06592,13.108552788871243
-0.24984,-0.12670602,2.06592,16.274191578518305
-0.24359999999999998,-0.12670602,2.06592,18.667858044130636
-0.23736,-0.12670602,2.06592,20.372147052351853
-0.23112,-0.12670602,2.06592,21.4723916927383
-0.22488,-0.12670602,2.06592,22.05550071964805
-0.21864,-0.12670602,2.06592,22.20907165853768
-0.21239999999999998,-0.12670602,2.06592,22.0203851720387
-0.20616,-0.12670602,2.06592,21.57520481167344
-0.19992,-0.12670602,2.06592,20.956427174421346
-0.19368000000000002,-0.12670602,2.06592,20.242501240448295
-0.18744,-0.12670602,2.06592,19.505792385431132
-0.18119999999999997,-0.12670602,2.06592,18.811180318311916
-0.17496,-0.12670602,2.06592,18.21235048314515
-0.16871999999999998,-0.12670602,2.06592,17.75304591242604
-0.16247999999999999,-0.12670602,2.06592,17.46366509237433
-0.15624,-0.12670602,2.06592,17.360681865814605
-0.15,-0.12670602,2.06592,17.446032423538846
-0.14376,-0.12670602,2.06592,17.873357890509606
-0.13751999999999998,-0.12670602,2.06592,18.283927992989092
-0.13127999999999998,-0.12670602,2.06592,18.72017465279993
-0.12504,-0.12670602,2.06592,19.29509145433754
-0.11879999999999999,-0.12670602,2.06592,19.865069072947104
-0.11256,-0.12670602,2.06592,20.359713098580364
-0.10632,-0.12670602,2.06592,20.702044245674998
-0.10007999999999997,-0.12670602,2.06592,20.81018650276505
-0.09383999999999998,-0.12670602,2.06592,20.599069381207773
-0.08760000000000001,-0.12670602,2.06592,19.981717630375083
-0.08136000000000002,-0.12670602,2.06592,18.87056009735833
-0.07511999999999999,-0.12670602,2.06592,17.178466071983614
-0.06888,-0.12670602,2.06592,14.819663982215019
-0.06263999999999997,-0.12670602,2.06592,11.721717025818517
-0.05639999999999998,-0.12670602,2.06592,7.781617413140243
-0.05015999999999998,-0.12670602,2.06592,2.933134927830249
-0.043920000000000015,-0.12670602,2.06592,-2.8973999694721684
-0.03767999999999999,-0.12670602,2.06592,-9.780181835859501
-0.03143999999999997,-0.12670602,2.06592,-17.782707460835255
-0.0252,-0.12670602,2.06592,-26.983486584970915
-0.018959999999999977,-0.12670602,2.06592,-37.689817796301554
-0.012720000000000009,-0.12670602,2.06592,-50.87390697694083
-0.006479999999999986,-0.12670602,2.06592,-67.62954713466861
-0.00024000000000001798,-0.12670602,2.06592,-88.75763405471018
-0.306,-0.12670602,2.13248,-43.320150833457674
-0.29975999999999997,-0.12670602,2.13248,-31.357401441473097
-0.29352,-0.12670602,2.13248,-21.466576298185377
-0.28728,-0.12670602,2.13248,-12.893659588423311
-0.28104,-0.12670602,2.13248,-5.451378669484313
-0.2748,-0.12670602,2.13248,0.9280508697600744
-0.26856,-0.12670602,2.13248,6.3086301751649145
-0.26232,-0.12670602,2.13248,10.757077956567873
-0.25608,-0.12670602,2.13248,14.34300151070605
-0.24984,-0.12670602,2.13248,17.140517769645726
-0.24359999999999998,-0.12670602,2.13248,19.225702121063623
-0.23736,-0.12670602,2.13248,20.67759226131685
-0.23112,-0.12670602,2.13248,21.57714572259694
-0.22488,-0.12670602,2.13248,22.006527285806502
-0.21864,-0.12670602,2.13248,22.048242642554833
-0.21239999999999998,-0.12670602,2.13248,21.7842004621575
-0.20616,-0.12670602,2.13248,21.2945930225286
-0.19992,-0.12670602,2.13248,20.656575344874007
-0.19368000000000002,-0.12670602,2.13248,19.94291254492376
-0.18744,-0.12670602,2.13248,19.22079532568094
-0.18119999999999997,-0.12670602,2.13248,18.548302552954762
-0.17496,-0.12670602,2.13248,17.975713517451062
-0.16871999999999998,-0.12670602,2.13248,17.542037457841637
-0.16247999999999999,-0.12670602,2.13248,17.27428243500329
-0.15624,-0.12670602,2.13248,17.186489038745304
-0.15,-0.12670602,2.13248,17.445567475080214
-0.14376,-0.12670602,2.13248,17.706699944893128
-0.13751999999999998,-0.12670602,2.13248,18.108922594457393
-0.13127999999999998,-0.12670602,2.13248,18.531733285943194
-0.12504,-0.12670602,2.13248,19.091738559480177
-0.11879999999999999,-0.12670602,2.13248,19.648317485363947
-0.11256,-0.12670602,2.13248,20.135388831820485
-0.10632,-0.12670602,2.13248,20.48068908184435
-0.10007999999999997,-0.12670602,2.13248,20.60743488467381
-0.09383999999999998,-0.12670602,2.13248,20.43566709291741
-0.08760000000000001,-0.12670602,2.13248,19.883627423349214
-0.08136000000000002,-0.12670602,2.13248,18.868851508695013
-0.07511999999999999,-0.12670602,2.13248,17.309167148047848
-0.06888,-0.12670602,2.13248,15.134660396758061
-0.06263999999999997,-0.12670602,2.13248,12.24395675404682
-0.05639999999999998,-0.12670602,2.13248,8.571465349971408
-0.05015999999999998,-0.12670602,2.13248,4.04360253662481
-0.043920000000000015,-0.12670602,2.13248,-1.4098642330611568
-0.03767999999999999,-0.12670602,2.13248,-7.85586593239481
-0.03143999999999997,-0.12670602,2.13248,-15.358547390392847
-0.0252,-0.12670602,2.13248,-23.983291929938687
-0.018959999999999977,-0.12670602,2.13248,-33.89462972037425
-0.012720000000000009,-0.12670602,2.13248,-45.78864140070563
-0.006479999999999986,-0.12670602,2.13248,-60.75556386470065
-0.00024000000000001798,-0.12670602,2.13248,-79.67959581165137
-0.306,-0.12670602,2.19904,-36.47417784547498
-0.29975999999999997,-0.12670602,2.19904,-25.989637403064922
-0.29352,-0.12670602,2.19904,-17.020710856931462
-0.28728,-0.12670602,2.19904,-9.189585009036087
-0.28104,-0.12670602,2.19904,-2.4104172015155
-0.2748,-0.12670602,2.19904,3.3764310948997434
-0.26856,-0.12670602,2.19904,8.231950619379372
-0.26232,-0.12670602,2.19904,12.221058546497918
-0.25608,-0.12670602,2.19904,15.410662463865577
-0.24984,-0.12670602,2.19904,17.87108199824577
-0.24359999999999998,-0.12670602,2.19904,19.675331347379164
-0.23736,-0.12670602,2.19904,20.898590066598253
-0.23112,-0.12670602,2.19904,21.617587547317378
-0.22488,-0.12670602,2.19904,21.909908845145612
-0.21864,-0.12670602,2.19904,21.853199854061952
-0.21239999999999998,-0.12670602,2.19904,21.52426090390938
-0.20616,-0.12670602,2.19904,20.997973123166865
-0.19992,-0.12670602,2.19904,20.347322431968017
-0.19368000000000002,-0.12670602,2.19904,19.63781861154699
-0.18744,-0.12670602,2.19904,18.931113343204192
-0.18119999999999997,-0.12670602,2.19904,18.281804392796694
-0.17496,-0.12670602,2.19904,17.73517641704072
-0.16871999999999998,-0.12670602,2.19904,17.3263950919781
-0.16247999999999999,-0.12670602,2.19904,17.079351165672175
-0.15624,-0.12670602,2.19904,17.172244600229906
-0.15,-0.12670602,2.19904,17.271851845491042
-0.14376,-0.12670602,2.19904,17.532185567163562
-0.13751999999999998,-0.12670602,2.19904,17.843861429605006
-0.13127999999999998,-0.12670602,2.19904,18.336645458546528
-0.12504,-0.12670602,2.19904,18.882204390422825
-0.11879999999999999,-0.12670602,2.19904,19.425712472632856
-0.11256,-0.12670602,2.19904,19.905093149361814
-0.10632,-0.12670602,2.19904,20.252583402788176
-0.10007999999999997,-0.12670602,2.19904,20.396058407383205
-0.09383999999999998,-0.12670602,2.19904,20.260433427740427
-0.08760000000000001,-0.12670602,2.19904,19.76882235204262
-0.08136000000000002,-0.12670602,2.19904,18.8435907947427
-0.07511999999999999,-0.12670602,2.19904,17.418344041300458
-0.06888,-0.12670602,2.19904,15.394379647897253
-0.06263999999999997,-0.12670602,2.19904,12.707768857404531
-0.05639999999999998,-0.12670602,2.19904,9.285778480173821
-0.05015999999999998,-0.12670602,2.19904,5.058403148167681
-0.043920000000000015,-0.12670602,2.19904,-0.041295759986851976
-0.03767999999999999,-0.12670602,2.19904,-6.077159391850323
-0.03143999999999997,-0.12670602,2.19904,-13.110272535449429
-0.0252,-0.12670602,2.19904,-21.20032489811817
-0.018959999999999977,-0.12670602,2.19904,-30.441623522497355
-0.012720000000000009,-0.12670602,2.19904,-41.26803997000367
-0.006479999999999986,-0.12670602,2.19904,-54.66372705736819
-0.00024000000000001798,-0.12670602,2.19904,-71.53692662816067
-0.306,-0.12670602,2.2656,-30.567283139503427
-0.29975999999999997,-0.12670602,2.2656,-21.182586116893948
-0.29352,-0.12670602,2.2656,-12.992796453381978
-0.28728,-0.12670602,2.2656,-5.844448134234806
-0.28104,-0.12670602,2.2656,0.3211585162215904
-0.2748,-0.12670602,2.2656,5.560345381541843
-0.26856,-0.12670602,2.2656,9.93282262218516
-0.26232,-0.12670602,2.2656,13.49995206342317
-0.25608,-0.12670602,2.2656,16.326361534811067
-0.24984,-0.12670602,2.2656,18.479370332655346
-0.24359999999999998,-0.12670602,2.2656,20.028614707204316
-0.23736,-0.12670602,2.2656,21.04552603703266
-0.23112,-0.12670602,2.2656,21.60274637109362
-0.22488,-0.12670602,2.2656,21.773477530088194
-0.21864,-0.12670602,2.2656,21.630722484624645
-0.21239999999999998,-0.12670602,2.2656,21.246418464999724
-0.20616,-0.12670602,2.2656,20.690506779825753
-0.19992,-0.12670602,2.2656,20.030189291933503
-0.19368000000000002,-0.12670602,2.2656,19.326812308789822
-0.18744,-0.12670602,2.2656,18.637474019577077
-0.18119999999999997,-0.12670602,2.2656,18.01168652616081
-0.17496,-0.12670602,2.2656,17.49063573631519
-0.16871999999999998,-0.12670602,2.2656,17.10591756969843
-0.16247999999999999,-0.12670602,2.2656,17.044990880377966
-0.15624,-0.12670602,2.2656,16.98510768358549
-0.15,-0.12670602,2.2656,17.09169001678244
-0.14376,-0.12670602,2.2656,17.267455429220064
-0.13751999999999998,-0.12670602,2.2656,17.653931034499845
-0.13127999999999998,-0.12670602,2.2656,18.13474549717222
-0.12504,-0.12670602,2.2656,18.666338271090066
-0.11879999999999999,-0.12670602,2.2656,19.19709216948836
-0.11256,-0.12670602,2.2656,19.668758730568886
-0.10632,-0.12670602,2.2656,20.017674858633487
-0.10007999999999997,-0.12670602,2.2656,20.17614654346794
-0.09383999999999998,-0.12670602,2.2656,20.07362475411006
-0.08760000000000001,-0.12670602,2.2656,19.637812823450822
-0.08136000000000002,-0.12670602,2.2656,18.795604823102767
-0.07511999999999999,-0.12670602,2.2656,17.485063322585336
-0.06888,-0.12670602,2.2656,15.61164263139051
-0.06263999999999997,-0.12670602,2.2656,13.116642801855313
-0.05639999999999998,-0.12670602,2.2656,9.928704922866746
-0.05015999999999998,-0.12670602,2.2656,5.982434524707763
-0.043920000000000015,-0.12670602,2.2656,1.214044957343443
-0.03767999999999999,-0.12670602,2.2656,-4.437372788091071
-0.03143999999999997,-0.12670602,2.2656,-11.030046764100216
-0.0252,-0.12670602,2.2656,-18.62020547645474
-0.018959999999999977,-0.12670602,2.2656,-27.2732934380293
-0.012720000000000009,-0.12670602,2.2656,-37.23022869823137
-0.006479999999999986,-0.12670602,2.2656,-49.27339941696839
-0.00024000000000001798,-0.12670602,2.2656,-64.35047645324802
-0.306,-0.12670602,2.33216,-25.370952290591884
-0.29975999999999997,-0.12670602,2.33216,-16.840505581446937
-0.29352,-0.12670602,2.33216,-9.352296146475638
-0.28728,-0.12670602,2.33216,-2.8351451562268792
-0.28104,-0.12670602,2.33216,2.7634671252937544
-0.2748,-0.12670602,2.33216,7.49864906594788
-0.26856,-0.12670602,2.33216,11.426762625397775
-0.26232,-0.12670602,2.33216,14.607187541717028
-0.25608,-0.12670602,2.33216,17.101933527931624
-0.24984,-0.12670602,2.33216,18.97537353050745
-0.24359999999999998,-0.12670602,2.33216,20.293836044630766
-0.23736,-0.12670602,2.33216,21.12512465090838
-0.23112,-0.12670602,2.33216,21.53795079908208
-0.22488,-0.12670602,2.33216,21.60132600050869
-0.21864,-0.12670602,2.33216,21.38382517221184
-0.21239999999999998,-0.12670602,2.33216,20.952849363287434
-0.20616,-0.12670602,2.33216,20.374072621231857
-0.19992,-0.12670602,2.33216,19.708500054126517
-0.19368000000000002,-0.12670602,2.33216,19.014265202271883
-0.18744,-0.12670602,2.33216,18.343435895330995
-0.18119999999999997,-0.12670602,2.33216,17.741341256899542
-0.17496,-0.12670602,2.33216,17.245339835843424
-0.16871999999999998,-0.12670602,2.33216,17.05018175498074
-0.16247999999999999,-0.12670602,2.33216,16.841759754675323
-0.15624,-0.12670602,2.33216,16.795289187688454
-0.15,-0.12670602,2.33216,16.824206045758316
-0.14376,-0.12670602,2.33216,17.080837139675612
-0.13751999999999998,-0.12670602,2.33216,17.46009174555913
-0.13127999999999998,-0.12670602,2.33216,17.92933251921992
-0.12504,-0.12670602,2.33216,18.447425893047125
-0.11879999999999999,-0.12670602,2.33216,18.965796495791416
-0.11256,-0.12670602,2.33216,19.42970690649994
-0.10632,-0.12670602,2.33216,19.779376378794115
-0.10007999999999997,-0.12670602,2.33216,19.951225896262006
-0.09383999999999998,-0.12670602,2.33216,19.878964525212123
-0.08760000000000001,-0.12670602,2.33216,19.494584331849982
-0.08136000000000002,-0.12670602,2.33216,18.74035106905349
-0.07511999999999999,-0.12670602,2.33216,17.525186314448543
-0.06888,-0.12670602,2.33216,15.791799379128616
-0.06263999999999997,-0.12670602,2.33216,13.473046329192528
-0.05639999999999998,-0.12670602,2.33216,10.503478795958191
-0.05015999999999998,-0.12670602,2.33216,6.8198020521209415
-0.043920000000000015,-0.12670602,2.33216,2.361238204108222
-0.03767999999999999,-0.12670602,2.33216,-2.930324269670475
-0.03143999999999997,-0.12670602,2.33216,-9.110425464095105
-0.0252,-0.12670602,2.33216,-16.232505173556977
-0.018959999999999977,-0.12670602,2.33216,-24.35112056319394
-0.012720000000000009,-0.12670602,2.33216,-33.594604554548205
-0.006479999999999986,-0.12670602,2.33216,-44.50309762045103
-0.00024000000000001798,-0.12670602,2.33216,-57.99699485962397
-0.306,-0.12670602,2.39872,-20.715327313002938
-0.29975999999999997,-0.12670602,2.39872,-12.913628048489038
-0.29352,-0.12670602,2.39872,-6.071436931139647
-0.28728,-0.12670602,2.39872,-0.13757996686679164
-0.28104,-0.12670602,2.39872,4.939018738904718
-0.2748,-0.12670602,2.39872,9.210252798001836
-0.26856,-0.12670602,2.39872,12.730729414524777
-0.26232,-0.12670602,2.39872,15.557534222550213
-0.25608,-0.12670602,2.39872,17.750103390988194
-0.24984,-0.12670602,2.39872,19.369912019283124
-0.24359999999999998,-0.12670602,2.39872,20.4800776746943
-0.23736,-0.12670602,2.39872,21.14490005802206
-0.23112,-0.12670602,2.39872,21.42932494326271
-0.22488,-0.12670602,2.39872,21.398349555019575
-0.21864,-0.12670602,2.39872,21.11642017148125
-0.21239999999999998,-0.12670602,2.39872,20.647040331957054
-0.20616,-0.12670602,2.39872,20.050002886484716
-0.19992,-0.12670602,2.39872,19.38336310622522
-0.19368000000000002,-0.12670602,2.39872,18.70037527627792
-0.18744,-0.12670602,2.39872,18.048956476203347
-0.18119999999999997,-0.12670602,2.39872,17.470520894847972
-0.17496,-0.12670602,2.39872,17.165324020345462
-0.16871999999999998,-0.12670602,2.39872,16.826135413756205
-0.16247999999999999,-0.12670602,2.39872,16.63629613794064
-0.15624,-0.12670602,2.39872,16.518458816101663
-0.15,-0.12670602,2.39872,16.63457372253172
-0.14376,-0.12670602,2.39872,16.889866808041734
-0.13751999999999998,-0.12670602,2.39872,17.262049274470193
-0.13127999999999998,-0.12670602,2.39872,17.7201079313248
-0.12504,-0.12670602,2.39872,18.22515880460613
-0.11879999999999999,-0.12670602,2.39872,18.731512541172858
-0.11256,-0.12670602,2.39872,19.187672678516943
-0.10632,-0.12670602,2.39872,19.537485349619857
-0.10007999999999997,-0.12670602,2.39872,19.721224136615398
-0.09383999999999998,-0.12670602,2.39872,19.676564121810085
-0.08760000000000001,-0.12670602,2.39872,19.3506071214882
-0.08136000000000002,-0.12670602,2.39872,18.656394025467883
-0.07511999999999999,-0.12670602,2.39872,17.539929138524148
-0.06888,-0.12670602,2.39872,15.936662140820044
-0.06263999999999997,-0.12670602,2.39872,13.78303328120543
-0.05639999999999998,-0.12670602,2.39872,11.016973094430913
-0.05015999999999998,-0.12670602,2.39872,7.578321363542347
-0.043920000000000015,-0.12670602,2.39872,3.40917575383574
-0.03767999999999999,-0.12670602,2.39872,-1.5459109124119763
-0.03143999999999997,-0.12670602,2.39872,-7.339958811155185
-0.0252,-0.12670602,2.39872,-14.023875403956652
-0.018959999999999977,-0.12670602,2.39872,-21.64754119015908
-0.012720000000000009,-0.12670602,2.39872,-30.285935659073402
-0.006479999999999986,-0.12670602,2.39872,-40.26436557383356
-0.00024000000000001798,-0.12670602,2.39872,-52.381984285963014
-0.306,-0.12670602,2.4652800000000004,-16.510693889708275
-0.29975999999999997,-0.12670602,2.4652800000000004,-9.369189151947634
-0.29352,-0.12670602,2.4652800000000004,-3.1234629965229885
-0.28728,-0.12670602,2.4652800000000004,2.273115251633321
-0.28104,-0.12670602,2.4652800000000004,6.868837517856235
-0.2748,-0.12670602,2.4652800000000004,10.714020019758568
-0.26856,-0.12670602,2.4652800000000004,13.861223197165113
-0.26232,-0.12670602,2.4652800000000004,16.365280131450874
-0.25608,-0.12670602,2.4652800000000004,18.28309518158257
-0.24984,-0.12670602,2.4652800000000004,19.673312407271098
-0.24359999999999998,-0.12670602,2.4652800000000004,20.595943367717034
-0.23736,-0.12670602,2.4652800000000004,21.111895840518013
-0.23112,-0.12670602,2.4652800000000004,21.282550941420396
-0.22488,-0.12670602,2.4652800000000004,21.169110663393933
-0.21864,-0.12670602,2.4652800000000004,20.832510480117993
-0.21239999999999998,-0.12670602,2.4652800000000004,20.33071966276315
-0.20616,-0.12670602,2.4652800000000004,19.7208573956719
-0.19992,-0.12670602,2.4652800000000004,19.056327993692538
-0.19368000000000002,-0.12670602,2.4652800000000004,18.38636622351742
-0.18744,-0.12670602,2.4652800000000004,17.754985839422552
-0.18119999999999997,-0.12670602,2.4652800000000004,17.366404862157157
-0.17496,-0.12670602,2.4652800000000004,16.918630709209747
-0.16871999999999998,-0.12670602,2.4652800000000004,16.60152454081341
-0.16247999999999999,-0.12670602,2.4652800000000004,16.345446584059548
-0.15624,-0.12670602,2.4652800000000004,16.32063266097698
-0.15,-0.12670602,2.4652800000000004,16.44154087843814
-0.14376,-0.12670602,2.4652800000000004,16.695349201445485
-0.13751999999999998,-0.12670602,2.4652800000000004,17.060625159048232
-0.13127999999999998,-0.12670602,2.4652800000000004,17.50785870067092
-0.12504,-0.12670602,2.4652800000000004,18.00036328375005
-0.11879999999999999,-0.12670602,2.4652800000000004,18.49504337186017
-0.11256,-0.12670602,2.4652800000000004,18.943480325836436
-0.10632,-0.12670602,2.4652800000000004,19.292898438865915
-0.10007999999999997,-0.12670602,2.4652800000000004,19.48714819240484
-0.09383999999999998,-0.12670602,2.4652800000000004,19.467626826750262
-0.08760000000000001,-0.12670602,2.4652800000000004,19.185225196032743
-0.08136000000000002,-0.12670602,2.4652800000000004,18.556654222736604
-0.07511999999999999,-0.12670602,2.4652800000000004,17.531627744706853
-0.06888,-0.12670602,2.4652800000000004,16.049151697091002
-0.06263999999999997,-0.12670602,2.4652800000000004,14.049066997247724
-0.05639999999999998,-0.12670602,2.4652800000000004,11.472503782401244
-0.05015999999999998,-0.12670602,2.4652800000000004,8.262285482537546
-0.043920000000000015,-0.12670602,2.4652800000000004,4.3632597966928905
-0.03767999999999999,-0.12670602,2.4652800000000004,-0.2774808228512562
-0.03143999999999997,-0.12670602,2.4652800000000004,-5.710570505791189
-0.0252,-0.12670602,2.4652800000000004,-11.98457701495288
-0.018959999999999977,-0.12670602,2.4652800000000004,-19.146533854553148
-0.012720000000000009,-0.12670602,2.4652800000000004,-27.2500477539824
-0.006479999999999986,-0.12670602,2.4652800000000004,-36.47196646421736
-0.00024000000000001798,-0.12670602,2.4652800000000004,-47.41940006748227
-0.306,-0.12670602,2.5318400000000003,-12.710851854192164
-0.29975999999999997,-0.12670602,2.5318400000000003,-6.176630527481038
-0.29352,-0.12670602,2.5318400000000003,-0.48130964958904343
-0.28728,-0.12670602,2.5318400000000003,4.4199478965930155
-0.28104,-0.12670602,2.5318400000000003,8.57360070169559
-0.2748,-0.12670602,2.5318400000000003,12.028105947998029
-0.26856,-0.12670602,2.5318400000000003,14.834044261198613
-0.26232,-0.12670602,2.5318400000000003,17.044026513476954
-0.25608,-0.12670602,2.5318400000000003,18.712478307857
-0.24984,-0.12670602,2.5318400000000003,19.89529013638118
-0.24359999999999998,-0.12670602,2.5318400000000003,20.649453575447136
-0.23736,-0.12670602,2.5318400000000003,21.032694543841178
-0.23112,-0.12670602,2.5318400000000003,21.10291119203973
-0.22488,-0.12670602,2.5318400000000003,20.91821093916576
-0.21864,-0.12670602,2.5318400000000003,20.534309692626653
-0.21239999999999998,-0.12670602,2.5318400000000003,20.006810519544672
-0.20616,-0.12670602,2.5318400000000003,19.388443222511707
-0.19992,-0.12670602,2.5318400000000003,18.728780413701525
-0.19368000000000002,-0.12670602,2.5318400000000003,18.07326501108144
-0.18744,-0.12670602,2.5318400000000003,17.628721332346345
-0.18119999999999997,-0.12670602,2.5318400000000003,17.096988397570524
-0.17496,-0.12670602,2.5318400000000003,16.672939520503572
-0.16871999999999998,-0.12670602,2.5318400000000003,16.29318759156933
-0.16247999999999999,-0.12670602,2.5318400000000003,16.134916277063397
-0.15624,-0.12670602,2.5318400000000003,16.12057783919549
-0.15,-0.12670602,2.5318400000000003,16.2458272182014
-0.14376,-0.12670602,2.5318400000000003,16.49803079270821
-0.13751999999999998,-0.12670602,2.5318400000000003,16.856535474385787
-0.13127999999999998,-0.12670602,2.5318400000000003,17.293357836516137
-0.12504,-0.12670602,2.5318400000000003,17.773748645569786
-0.11879999999999999,-0.12670602,2.5318400000000003,18.257110507727514
-0.11256,-0.12670602,2.5318400000000003,18.697875234502337
-0.10632,-0.12670602,2.5318400000000003,19.046414420794218
-0.10007999999999997,-0.12670602,2.5318400000000003,19.249920852097365
-0.09383999999999998,-0.12670602,2.5318400000000003,19.26434878589641
-0.08760000000000001,-0.12670602,2.5318400000000003,19.010855854200937
-0.08136000000000002,-0.12670602,2.5318400000000003,18.44286556133969
-0.07511999999999999,-0.12670602,2.5318400000000003,17.50249215987449
-0.06888,-0.12670602,2.5318400000000003,16.132082203314088
-0.06263999999999997,-0.12670602,2.5318400000000003,14.2746805779692
-0.05639999999999998,-0.12670602,2.5318400000000003,11.874459827465383
-0.05015999999999998,-0.12670602,2.5318400000000003,8.877075771985705
-0.043920000000000015,-0.12670602,2.5318400000000003,5.2299990855180205
-0.03767999999999999,-0.12670602,2.5318400000000003,0.8827413738105179
-0.03143999999999997,-0.12670602,2.5318400000000003,-4.2130645532657525
-0.0252,-0.12670602,2.5318400000000003,-10.103796111045842
-0.018959999999999977,-0.12670602,2.5318400000000003,-16.834298561729202
-0.012720000000000009,-0.12670602,2.5318400000000003,-24.449783746064693
-0.006479999999999986,-0.12670602,2.5318400000000003,-33.04549867848337
-0.00024000000000001798,-0.12670602,2.5318400000000003,-42.93208902786496
-0.306,-0.12670602,2.5984000000000003,-9.281345219726276
-0.29975999999999997,-0.12670602,2.5984000000000003,-3.3079987251243423
-0.29352,-0.12670602,2.5984000000000003,1.8798574956746563
-0.28728,-0.12670602,2.5984000000000003,6.325279480554553
-0.28104,-0.12670602,2.5984000000000003,10.073018978616236
-0.2748,-0.12670602,2.5984000000000003,13.16975811347277
-0.26856,-0.12670602,2.5984000000000003,15.664129666205291
-0.26232,-0.12670602,2.5984000000000003,17.606571154650222
-0.25608,-0.12670602,2.5984000000000003,19.049079329631358
-0.24984,-0.12670602,2.5984000000000003,20.044862508809125
-0.24359999999999998,-0.12670602,2.5984000000000003,20.64807058029184
-0.23736,-0.12670602,2.5984000000000003,20.913289602221678
-0.23112,-0.12670602,2.5984000000000003,20.89566250706926
-0.22488,-0.12670602,2.5984000000000003,20.648399536196305
-0.21864,-0.12670602,2.5984000000000003,20.225165739077074
-0.21239999999999998,-0.12670602,2.5984000000000003,19.677445697524302
-0.20616,-0.12670602,2.5984000000000003,19.054377748787708
-0.19992,-0.12670602,2.5984000000000003,18.401891131909363
-0.19368000000000002,-0.12670602,2.5984000000000003,17.76195869138161
-0.18744,-0.12670602,2.5984000000000003,17.33814835847595
-0.18119999999999997,-0.12670602,2.5984000000000003,16.82990303183963
-0.17496,-0.12670602,2.5984000000000003,16.34509929280219
-0.16871999999999998,-0.12670602,2.5984000000000003,16.066553758205064
-0.16247999999999999,-0.12670602,2.5984000000000003,15.923484109965678
-0.15624,-0.12670602,2.5984000000000003,15.918919516966156
-0.15,-0.12670602,2.5984000000000003,16.048101288385936
-0.14376,-0.12670602,2.5984000000000003,16.298557956981888
-0.13751999999999998,-0.12670602,2.5984000000000003,16.650495776175028
-0.13127999999999998,-0.12670602,2.5984000000000003,17.07725046131852
-0.12504,-0.12670602,2.5984000000000003,17.545966118727
-0.11879999999999999,-0.12670602,2.5984000000000003,18.018363283217745
-0.11256,-0.12670602,2.5984000000000003,18.45152870142684
-0.10632,-0.12670602,2.5984000000000003,18.79876253689367
-0.10007999999999997,-0.12670602,2.5984000000000003,19.02144543374224
-0.09383999999999998,-0.12670602,2.5984000000000003,19.045587235999292
-0.08760000000000001,-0.12670602,2.5984000000000003,18.82876459585498
-0.08136000000000002,-0.12670602,2.5984000000000003,18.316662384230252
-0.07511999999999999,-0.12670602,2.5984000000000003,17.454618674341273
-0.06888,-0.12670602,2.5984000000000003,16.18812748539921
-0.06263999999999997,-0.12670602,2.5984000000000003,14.46326214131033
-0.05639999999999998,-0.12670602,2.5984000000000003,12.22706644061505
-0.05015999999999998,-0.12670602,2.5984000000000003,9.427888477547445
-0.043920000000000015,-0.12670602,2.5984000000000003,6.015706966974438
-0.03767999999999999,-0.12670602,2.5984000000000003,1.9423385708439298
-0.03143999999999997,-0.12670602,2.5984000000000003,-2.8384369639833267
-0.0252,-0.12670602,2.5984000000000003,-8.370934823027053
-0.018959999999999977,-0.12670602,2.5984000000000003,-14.697930312623182
-0.012720000000000009,-0.12670602,2.5984000000000003,-21.86104248144168
-0.006479999999999986,-0.12670602,2.5984000000000003,-29.918440675625956
-0.00024000000000001798,-0.12670602,2.5984000000000003,-39.012743590596074
-0.306,-0.12670602,2.66496,-6.192224123651943
-0.29975999999999997,-0.12670602,2.66496,-0.736399291852706
-0.29352,-0.12670602,2.66496,3.9839459754087727
-0.28728,-0.12670602,2.66496,8.010263046216185
-0.28104,-0.12670602,2.66496,11.385688680641874
-0.2748,-0.12670602,2.66496,14.155181278589598
-0.26856,-0.12670602,2.66496,16.36546064492084
-0.26232,-0.12670602,2.66496,18.06483619853327
-0.25608,-0.12670602,2.66496,19.302920211074227
-0.24984,-0.12670602,2.66496,20.13039964221484
-0.24359999999999998,-0.12670602,2.66496,20.598595459340046
-0.23736,-0.12670602,2.66496,20.759655149426656
-0.23112,-0.12670602,2.66496,20.664142633094016
-0.22488,-0.12670602,2.66496,20.363513566282865
-0.21864,-0.12670602,2.66496,19.907599480072744
-0.21239999999999998,-0.12670602,2.66496,19.34453720134304
-0.20616,-0.12670602,2.66496,18.720029168930306
-0.19992,-0.12670602,2.66496,18.07667415043905
-0.19368000000000002,-0.12670602,2.66496,17.619630635952223
-0.18744,-0.12670602,2.66496,17.05090297387305
-0.18119999999999997,-0.12670602,2.66496,16.564287155388442
-0.17496,-0.12670602,2.66496,16.100290577347703
-0.16871999999999998,-0.12670602,2.66496,15.840400991227053
-0.16247999999999999,-0.12670602,2.66496,15.711676747658995
